campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
11783,2023-04-28,40,73,600,402,182.39,19,182
11784,2023-04-22,27,64,600,402,183.15,23,344
11785,2023-04-08,26,90,600,403,61.72,16,229
11786,2023-04-01,45,91,602,400,126.09,33,6768
11787,2023-04-22,42,68,600,400,188.06,6,188
11788,2023-04-29,51,48,600,403,182.79,7,162
11789,2023-04-26,20,14,603,401,153.29,51,1669
11790,2023-04-01,87,54,600,402,143.89,14,295
11791,2023-04-01,59,36,603,401,62.25,43,4112
11792,2023-04-07,9,56,604,402,107.42,20,2896
11793,2023-04-09,45,72,603,401,151.43,28,3426
11794,2023-04-05,36,90,600,402,164.02,15,153
11795,2023-04-06,43,9,600,400,75.74,16,159
11796,2023-04-19,66,86,602,400,100.55,24,3740
11797,2023-04-07,49,46,603,402,144.59,47,3912
11798,2023-04-18,48,61,604,403,184.45,41,2793
11799,2023-04-01,36,52,602,400,147.17,19,5074
11800,2023-04-10,35,65,600,402,70.69,17,322
11801,2023-04-04,15,18,600,401,169.38,7,180
11802,2023-04-15,36,21,602,402,62.94,21,2612
11803,2023-04-16,11,12,600,403,52.62,18,297
11804,2023-04-27,47,86,603,402,115.66,51,5663
11805,2023-04-11,36,26,600,400,158.31,22,314
11806,2023-04-21,17,70,600,402,188.55,7,181
11807,2023-04-03,87,34,600,400,126.07,14,177
11808,2023-04-05,11,85,602,403,147.82,34,3685
11809,2023-04-02,43,24,600,400,124.13,20,280
11810,2023-04-03,36,15,602,403,116.14,17,9597
11811,2023-04-26,7,72,602,403,156.97,30,3118
11812,2023-04-12,82,6,600,403,185.55,9,194
11813,2023-04-22,23,19,600,400,99.28,8,135
11814,2023-04-23,36,96,600,403,177.47,13,201
11815,2023-04-07,51,2,604,400,129.54,33,7549
11816,2023-04-16,81,48,602,400,81.4,23,4363
11817,2023-04-26,47,8,603,402,183.67,14,5865
11818,2023-04-11,23,66,600,403,76.56,15,213
11819,2023-04-25,70,15,600,400,81.54,21,167
11820,2023-04-19,59,35,600,402,174.58,18,257
11821,2023-04-27,15,2,604,403,150.69,33,1006
11822,2023-04-12,14,39,604,403,172.83,55,7776
11823,2023-04-06,17,18,600,403,186.42,21,201
11824,2023-04-19,91,32,600,401,174.04,11,157
11825,2023-04-04,8,28,604,403,54.61,44,5757
11826,2023-04-24,92,25,603,400,138.2,53,9288
11827,2023-04-20,76,85,600,400,156.89,11,246
11828,2023-04-18,42,62,600,403,148.49,6,138
11829,2023-04-29,24,23,604,402,67.64,13,1477
11830,2023-04-13,71,50,600,401,92.85,8,283
11831,2023-04-12,51,81,600,403,136.75,23,306
11832,2023-04-19,78,10,602,403,148.81,21,357
11833,2023-04-04,82,19,600,400,56.78,21,182
11834,2023-04-24,80,66,603,401,161.24,52,7808
11835,2023-04-07,42,19,600,403,60.25,7,196
11836,2023-04-04,21,9,600,401,181.35,20,293
11837,2023-04-14,26,10,600,402,157.01,14,250
11838,2023-04-26,93,32,600,402,165.33,18,321
11839,2023-04-22,61,53,603,403,60.16,45,4202
11840,2023-04-02,37,81,602,403,82.62,37,2372
11841,2023-04-16,15,47,603,403,73.75,13,6670
11842,2023-04-04,84,29,602,400,67.27,36,6715
11843,2023-04-02,96,34,604,402,184.71,14,7268
11844,2023-04-12,27,53,600,400,147.39,15,221
11845,2023-04-04,72,56,602,400,77.42,30,4117
11846,2023-04-10,38,6,600,402,182.16,13,184
11847,2023-04-08,81,100,600,403,190.09,21,239
11848,2023-04-25,22,25,603,403,128.3,47,192
11849,2023-04-03,97,86,602,400,85.83,13,7614
11850,2023-04-20,79,93,600,403,187.37,23,210
11851,2023-04-15,62,51,600,400,186.78,16,357
11852,2023-04-15,50,29,602,400,62.89,23,6280
11853,2023-04-17,44,96,604,401,117.69,23,9884
11854,2023-04-17,37,17,604,400,177.8,28,9682
11855,2023-04-22,93,62,600,403,62.27,9,127
11856,2023-04-09,76,66,604,403,91.06,12,9607
11857,2023-04-18,11,53,602,403,148.38,38,4625
11858,2023-04-17,53,83,602,403,111.34,34,3725
11859,2023-04-13,75,97,600,400,172.92,23,298
11860,2023-04-14,63,31,603,401,181.1,31,4659
11861,2023-04-09,69,77,603,401,154.11,42,4287
11862,2023-04-28,61,67,602,402,96.41,28,9404
11863,2023-04-13,82,37,600,403,98.58,20,357
11864,2023-04-16,34,10,603,400,136.76,40,8111
11865,2023-04-28,56,56,602,403,82.56,37,7474
11866,2023-04-05,62,77,600,403,76.37,21,353
11867,2023-04-17,5,9,600,402,119.45,20,328
11868,2023-05-07,91,91,600,402,58.78,20,192
11869,2023-05-04,64,19,600,402,103.8,10,253
11870,2023-05-26,85,6,602,401,99.72,50,8591
11871,2023-05-15,85,48,600,402,87.41,12,226
11872,2023-05-18,9,36,600,400,84.2,14,208
11873,2023-05-05,11,44,602,400,99.76,33,2662
11874,2023-05-10,90,39,600,401,125.79,11,158
11875,2023-05-14,27,78,600,402,91.95,5,232
11876,2023-05-23,86,40,600,403,153.32,8,307
11877,2023-05-05,25,61,603,401,185.47,14,6542
11878,2023-05-05,85,66,600,402,187.6,5,147
11879,2023-05-23,7,97,603,403,60.84,49,2158
11880,2023-05-07,55,89,603,402,125.26,13,3509
11881,2023-05-18,55,76,600,400,156.9,19,216
11882,2023-05-02,30,88,603,401,80.35,28,9869
11883,2023-05-11,39,78,602,402,174.26,17,1087
11884,2023-05-03,65,77,604,403,99.93,52,2430
11885,2023-05-21,31,85,604,400,178.13,44,8126
11886,2023-05-12,49,101,603,403,94.91,49,1649
11887,2023-05-19,91,74,602,403,108.4,44,1248
11888,2023-05-20,37,18,600,400,168.96,8,301
11889,2023-05-23,16,12,600,402,150.08,11,156
11890,2023-05-21,55,44,603,400,184.61,33,658
11891,2023-05-01,72,69,600,401,152.73,18,256
11892,2023-05-22,1,81,603,402,133.87,39,8226
11893,2023-05-23,13,9,604,402,77.84,37,6435
11894,2023-05-25,7,33,604,403,122.44,28,7552
11895,2023-05-07,41,81,600,402,110.64,18,201
11896,2023-05-18,41,35,600,403,124.95,6,175
11897,2023-05-14,50,77,604,403,124.18,25,9375
11898,2023-05-05,14,66,602,401,55.29,14,3076
11899,2023-05-20,93,30,604,402,126.98,18,5522
11900,2023-05-13,82,41,603,401,65.78,36,4664
11901,2023-05-10,95,42,600,400,151.63,15,306
11902,2023-05-11,80,73,604,402,112.59,33,4512
11903,2023-05-13,43,25,603,400,98.5,52,8970
11904,2023-05-20,63,45,602,401,70.07,34,3992
11905,2023-05-05,92,40,603,400,114.75,39,6235
11906,2023-05-17,55,25,600,401,169.71,16,204
11907,2023-05-29,15,67,602,402,70.12,20,6938
11908,2023-05-09,11,87,602,401,178.97,26,2705
11909,2023-05-01,90,53,600,401,109.99,22,121
11910,2023-05-28,48,77,600,401,135.83,11,308
11911,2023-05-16,89,85,600,401,63.51,5,177
11912,2023-05-06,72,79,604,402,53.69,44,7287
11913,2023-05-20,28,101,600,401,100.01,11,226
11914,2023-05-01,68,99,602,403,144.83,47,2306
11915,2023-05-11,50,89,600,400,126.39,14,242
11916,2023-05-25,82,88,602,403,161.7,43,3232
11917,2023-05-07,86,88,600,401,164.95,13,307
11918,2023-05-19,78,70,602,401,136.73,45,3040
11919,2023-05-01,92,71,603,403,160.22,44,1675
11920,2023-05-19,67,42,600,400,101.96,7,349
11921,2023-05-13,14,60,600,402,72.04,14,287
11922,2023-05-06,80,23,604,400,52.94,44,8597
11923,2023-05-12,98,16,600,402,165.84,14,283
11924,2023-05-06,45,38,602,403,94.64,40,7748
11925,2023-05-12,81,82,600,400,183.05,21,233
11926,2023-05-17,90,77,602,400,156.02,36,1265
11927,2023-05-06,31,82,604,403,146.4,34,4174
11928,2023-05-07,62,44,604,402,132.7,39,1349
11929,2023-05-06,69,24,602,403,114.8,51,3244
11930,2023-05-08,41,83,604,402,86.64,51,2142
11931,2023-05-21,100,64,600,400,60.88,22,226
11932,2023-05-13,91,51,603,400,134.11,27,5572
11933,2023-05-27,88,62,600,403,127.13,15,156
11934,2023-05-05,34,73,600,400,143.55,5,198
11935,2023-05-17,84,44,600,400,102.94,8,211
11936,2023-05-24,31,78,604,403,162.26,16,6680
11937,2023-05-23,43,10,603,401,148.09,25,5396
11938,2023-05-02,46,33,600,401,67.79,15,137
11939,2023-05-19,33,49,600,400,186.85,15,217
11940,2023-05-09,1,51,604,403,164.58,36,4942
11941,2023-05-19,53,1,602,402,75.28,54,4883
11942,2023-05-18,71,9,600,402,98.38,17,182
11943,2023-05-14,83,33,600,403,96.69,23,269
11944,2023-05-17,56,59,602,403,54.62,15,4268
11945,2023-05-19,92,71,600,402,97.94,5,258
11946,2023-05-19,25,36,600,400,110.9,10,305
11947,2023-05-16,26,54,600,403,83.31,11,304
11948,2023-05-18,16,7,600,402,61.55,15,324
11949,2023-05-08,58,81,602,400,148.28,38,403
11950,2023-05-27,72,63,603,400,117.48,53,7191
11951,2023-05-01,15,77,604,400,165.25,20,8815
11952,2023-05-22,100,14,600,400,178.8,15,123
11953,2023-05-12,14,50,603,402,72.77,20,3950
11954,2023-05-01,84,41,602,400,106.04,49,4563
11955,2023-05-09,26,16,603,403,90.56,13,1358
11956,2023-05-23,86,18,603,403,166.44,17,1835
11957,2023-05-17,79,24,600,402,174.47,20,333
11958,2023-05-12,78,98,600,401,126.92,20,254
11959,2023-05-25,69,7,600,400,173.5,6,180
11960,2023-05-23,91,9,604,400,112.42,18,3613
11961,2023-05-07,82,36,600,402,87.67,9,226
11962,2023-05-14,75,69,603,400,132.27,24,4600
11963,2023-05-24,23,35,600,400,99.19,20,173
11964,2023-05-18,99,13,603,403,175.24,47,9355
11965,2023-05-24,50,96,603,402,60.38,36,2332
11966,2023-05-18,54,88,604,400,60.83,12,900
11967,2023-05-23,54,55,600,402,53.38,9,207
11968,2023-05-02,40,85,603,402,93.98,29,7614
11969,2023-05-29,82,73,602,402,61.98,42,8728
11970,2023-05-13,14,8,604,400,78.67,49,8111
11971,2023-05-19,13,2,603,402,89.08,29,871
11972,2023-05-09,48,15,600,402,177.62,19,187
11973,2023-05-11,53,80,600,403,123.81,22,339
11974,2023-05-07,27,37,600,402,93.25,15,326
11975,2023-05-25,67,30,600,402,153.34,19,248
11976,2023-05-12,70,78,600,403,106.75,18,174
11977,2023-05-12,18,35,603,401,104.39,54,8202
11978,2023-05-09,96,71,604,401,58.63,40,695
11979,2023-05-23,86,46,604,402,128.07,17,5506
11980,2023-05-12,99,31,604,402,129.55,48,8082
11981,2023-05-29,84,20,600,402,59.11,6,122
11982,2023-05-25,84,75,604,403,59.39,51,6857
11983,2023-05-08,51,41,602,401,61.18,12,9519
11984,2023-05-05,97,98,600,401,137.81,21,325
11985,2023-05-04,47,50,600,403,127.65,14,285
11986,2023-05-03,60,79,603,402,98.04,25,9527
11987,2023-05-10,42,3,603,402,166.96,44,232
11988,2023-05-29,11,21,602,400,97.19,13,9375
11989,2023-05-27,55,12,600,401,147.14,23,240
11990,2023-05-13,15,79,600,401,141.48,15,248
11991,2023-05-09,49,35,600,400,52.47,22,221
11992,2023-05-08,96,16,604,401,110.91,25,7601
11993,2023-05-16,40,13,604,400,163.84,33,4941
11994,2023-05-17,19,32,600,400,63.13,22,157
11995,2023-05-23,99,29,600,400,94.2,5,204
11996,2023-05-03,7,79,600,403,144.45,11,359
11997,2023-05-17,3,23,603,403,89.81,19,9003
11998,2023-05-16,57,29,600,400,118.58,23,276
11999,2023-05-25,84,1,604,402,52.53,28,4967
12000,2023-05-27,79,31,600,401,116.25,15,252
12001,2023-05-03,37,56,600,400,125.93,16,360
12002,2023-05-15,37,77,600,401,176.64,7,321
12003,2023-05-06,5,58,600,400,62.8,9,211
12004,2023-05-20,66,13,600,403,131.37,13,140
12005,2023-05-24,47,53,602,403,118.06,45,2910
12006,2023-05-29,73,92,600,403,111.78,5,318
12007,2023-05-24,1,20,600,402,133.8,15,314
12008,2023-05-26,15,50,603,403,127.03,49,7920
12009,2023-05-25,61,79,600,403,175.65,17,228
12010,2023-05-21,20,3,600,403,132.8,22,166
12011,2023-05-16,55,35,600,400,91.66,10,203
12012,2023-05-19,5,87,600,401,74.3,23,202
12013,2023-05-17,8,68,603,400,73.96,32,8315
12014,2023-05-12,46,44,600,403,56.45,17,154
12015,2023-05-18,43,64,600,403,106.97,10,315
12016,2023-05-11,78,50,600,402,169.02,8,188
12017,2023-05-11,88,78,600,402,84.91,14,248
12018,2023-05-20,75,19,600,400,75.55,15,315
12019,2023-05-03,62,77,600,402,73.33,6,259
12020,2023-05-09,44,88,600,401,88.01,13,307
12021,2023-05-13,94,101,602,400,52.1,27,154
12022,2023-05-10,51,52,600,402,55.1,18,146
12023,2023-05-02,24,41,600,403,147.73,7,175
12024,2023-05-28,46,36,600,402,145.09,20,353
12025,2023-05-16,46,38,600,400,188.31,12,142
12026,2023-05-02,75,49,600,403,101.36,16,272
12027,2023-05-15,36,61,602,403,129.11,47,3099
12028,2023-05-07,5,4,600,403,179.58,19,140
12029,2023-05-12,86,73,600,401,83.52,14,180
12030,2023-05-12,97,90,604,403,136.64,22,8712
12031,2023-05-26,38,9,603,401,121.47,48,7649
12032,2023-05-04,58,58,604,400,137.83,30,9329
12033,2023-05-03,43,92,603,401,122.66,31,7116
12034,2023-05-17,24,3,600,400,146.63,11,182
12035,2023-05-17,75,45,602,403,143.1,16,6269
12036,2023-05-24,61,47,602,402,173.55,49,7238
12037,2023-05-22,87,49,600,400,156.3,21,241
12038,2023-05-27,74,56,602,401,121.95,19,7447
12039,2023-05-17,11,93,604,402,142.06,28,9770
12040,2023-05-29,54,58,600,402,110.55,14,171
12041,2023-05-10,72,12,602,403,142.76,41,5867
12042,2023-05-05,64,56,604,400,178.11,48,7977
12043,2023-05-19,60,33,604,402,71.06,15,1725
12044,2023-05-29,56,45,604,401,67.37,35,8646
12045,2023-05-02,19,30,600,401,172.22,10,207
12046,2023-05-03,82,34,600,402,56.01,8,272
12047,2023-05-16,23,22,603,401,116.48,26,1796
12048,2023-05-29,1,29,600,400,112.88,16,356
12049,2023-05-13,84,83,600,401,103.85,6,174
12050,2023-05-24,22,68,600,402,173.65,11,165
12051,2023-05-29,2,5,604,403,104.57,31,4272
12052,2023-05-26,26,49,600,402,181.17,7,151
12053,2023-05-28,26,98,602,400,115.62,40,6732
12054,2023-05-02,26,30,600,400,87.66,19,174
12055,2023-05-19,100,21,600,403,59.1,21,215
12056,2023-05-13,98,90,600,401,71.19,5,252
12057,2023-05-26,8,33,602,402,91.67,20,9926
12058,2023-05-02,63,11,602,400,175.66,47,4522
12059,2023-05-24,99,68,604,401,61.68,27,7861
12060,2023-05-04,94,33,600,401,80.7,20,155
12061,2023-05-20,63,38,602,401,128.47,49,6440
12062,2023-05-17,87,19,603,400,145.57,34,9052
12063,2023-05-18,20,56,602,400,88.44,17,398
12064,2023-05-12,30,36,600,401,81.38,21,229
12065,2023-05-21,80,24,602,401,168.19,38,6892
12066,2023-05-05,56,30,602,402,176.09,42,8805
12067,2023-05-17,95,53,600,400,188.02,9,353
12068,2023-05-19,25,67,600,403,56.18,11,296
12069,2023-05-19,64,12,600,401,101.51,15,225
12070,2023-05-01,79,74,600,400,130.37,20,177
12071,2023-05-03,66,101,604,402,61.53,25,2114
12072,2023-05-21,5,95,603,401,132.9,52,8756
12073,2023-05-24,67,23,600,401,105.68,21,158
12074,2023-05-10,43,61,604,400,171.2,15,4198
12075,2023-05-15,52,55,603,401,147.49,48,6501
12076,2023-05-09,55,22,604,403,102.47,33,7024
12077,2023-05-28,19,31,603,403,85.46,26,509
12078,2023-05-21,38,3,603,401,57.62,20,2643
12079,2023-05-23,29,26,603,403,112.49,54,4519
12080,2023-05-19,35,78,603,401,114.31,37,407
12081,2023-05-11,63,92,600,403,108.79,14,199
12082,2023-05-14,79,99,600,400,61.43,15,216
12083,2023-05-21,40,101,600,401,185.11,9,232
12084,2023-05-17,72,16,604,401,127.14,43,4931
12085,2023-05-06,96,100,600,403,149.52,8,332
12086,2023-05-12,80,98,600,403,132.91,21,180
12087,2023-05-06,99,23,603,401,53.0,12,6765
12088,2023-05-13,65,20,600,403,98.8,9,256
12089,2023-05-04,62,24,600,401,99.1,11,125
12090,2023-05-07,14,2,604,403,79.3,47,6298
12091,2023-05-12,37,42,600,401,94.98,6,228
12092,2023-05-14,99,99,604,403,101.46,28,6097
12093,2023-05-12,92,35,602,401,110.3,44,4161
12094,2023-05-24,74,66,603,401,118.06,45,613
12095,2023-05-10,1,3,600,400,52.51,19,154
12096,2023-05-16,89,8,602,400,117.59,37,3593
12097,2023-05-10,52,51,603,401,166.6,52,3689
12098,2023-05-15,5,18,603,403,82.79,45,8443
12099,2023-05-23,54,22,600,401,105.31,17,158
12100,2023-05-14,48,20,600,400,154.49,21,269
12101,2023-05-07,29,31,600,402,143.13,8,288
12102,2023-05-19,73,48,604,400,164.57,38,4709
12103,2023-05-10,63,74,600,403,182.29,5,237
12104,2023-05-12,77,60,600,402,88.11,14,124
12105,2023-05-21,11,23,602,400,123.56,33,9521
12106,2023-05-16,58,91,600,400,80.41,6,289
12107,2023-05-18,39,32,600,402,157.26,7,206
12108,2023-05-06,77,78,600,403,151.24,15,328
12109,2023-05-17,45,9,600,401,141.0,19,195
12110,2023-05-08,72,18,600,403,135.48,6,334
12111,2023-05-05,64,59,600,401,57.91,8,327
12112,2023-05-15,82,63,600,400,184.65,21,314
12113,2023-05-13,32,51,600,401,100.94,14,277
12114,2023-05-28,7,93,602,400,124.41,36,325
12115,2023-05-11,32,52,602,402,75.38,54,1058
12116,2023-05-07,50,68,602,403,64.0,21,5751
12117,2023-05-17,35,60,600,402,102.92,5,176
12118,2023-05-15,4,67,604,401,151.18,49,8084
12119,2023-05-03,99,46,604,401,54.34,22,993
12120,2023-05-16,20,101,600,401,171.87,23,246
12121,2023-05-03,72,92,600,400,171.01,14,333
12122,2023-05-01,58,52,600,403,149.47,11,320
12123,2023-05-24,18,68,600,400,102.93,15,148
12124,2023-05-06,53,22,603,400,54.7,35,1059
12125,2023-05-28,21,65,600,401,95.13,11,358
12126,2023-05-06,21,17,604,402,70.97,54,3742
12127,2023-05-18,38,5,600,400,67.18,11,284
12128,2023-05-05,71,77,600,403,76.89,14,206
12129,2023-05-24,26,39,602,401,126.8,54,1132
12130,2023-05-15,57,15,600,400,76.16,13,260
12131,2023-05-12,20,53,602,401,72.24,46,4610
12132,2023-05-05,49,49,600,403,117.32,22,279
12133,2023-05-28,61,48,600,401,126.78,15,165
12134,2023-05-12,85,63,600,402,53.07,19,235
12135,2023-05-22,68,3,600,400,175.85,8,358
12136,2023-05-15,65,100,602,400,149.44,54,5928
12137,2023-05-04,41,82,600,401,100.82,13,231
12138,2023-05-11,69,58,600,401,105.52,9,270
12139,2023-05-15,80,98,600,401,186.79,10,164
12140,2023-05-01,25,84,600,401,80.26,13,264
12141,2023-05-06,28,51,600,402,162.64,8,223
12142,2023-05-19,84,3,600,401,154.5,5,204
12143,2023-05-05,25,57,600,400,118.3,22,313
12144,2023-05-24,32,52,604,402,65.58,23,4233
12145,2023-05-07,97,60,603,400,54.21,22,8823
12146,2023-05-07,78,92,600,400,96.13,21,348
12147,2023-05-12,30,27,600,402,123.59,8,253
12148,2023-05-02,52,54,603,402,139.78,45,6044
12149,2023-05-15,100,7,600,403,136.98,11,227
12150,2023-05-07,39,19,602,403,74.16,22,6985
12151,2023-05-02,40,82,602,402,76.94,46,7826
12152,2023-05-28,96,13,604,400,172.71,12,4316
12153,2023-05-08,61,38,600,402,182.79,22,137
12154,2023-05-11,18,45,602,402,52.72,19,7220
12155,2023-05-04,39,60,604,402,172.66,45,8279
12156,2023-05-14,66,50,600,401,119.2,16,213
12157,2023-05-04,91,56,602,403,91.44,25,5487
12158,2023-05-06,30,10,600,400,185.99,22,269
12159,2023-05-06,40,46,602,401,182.99,21,1889
12160,2023-05-29,73,66,600,402,141.32,15,152
12161,2023-05-03,89,6,600,400,120.08,13,277
12162,2023-05-12,10,62,600,402,96.37,9,328
12163,2023-05-28,79,43,603,401,156.84,27,152
12164,2023-05-02,92,25,600,403,99.83,14,245
12165,2023-05-06,1,65,600,401,83.26,23,354
12166,2023-05-19,16,13,600,400,75.22,12,279
12167,2023-05-14,54,92,602,401,117.04,35,3346
12168,2023-05-29,37,72,600,402,114.41,10,289
12169,2023-05-02,41,4,600,402,136.41,7,325
12170,2023-05-08,96,81,603,401,124.82,25,4160
12171,2023-05-25,65,67,603,402,128.92,14,5384
12172,2023-05-15,20,48,603,402,173.39,39,9962
12173,2023-05-06,98,4,604,402,117.15,44,9367
12174,2023-05-16,40,58,603,400,152.58,44,5282
12175,2023-05-18,65,52,600,401,97.13,14,241
12176,2023-05-17,11,79,600,402,152.19,15,257
12177,2023-05-10,54,80,600,400,98.38,22,358
12178,2023-05-01,21,48,602,403,119.63,33,5792
12179,2023-05-06,73,7,600,402,144.26,19,234
12180,2023-05-17,90,75,603,402,147.35,39,3623
12181,2023-05-21,75,16,600,402,83.36,6,283
12182,2023-05-01,73,98,600,401,83.49,9,281
12183,2023-05-09,4,98,603,403,62.77,46,8809
12184,2023-05-03,23,66,602,400,69.15,31,4049
12185,2023-05-08,42,5,600,400,96.16,5,320
12186,2023-05-08,26,71,600,401,121.2,20,353
12187,2023-05-02,5,73,604,400,55.32,55,6256
12188,2023-05-28,71,65,600,400,71.21,6,147
12189,2023-05-05,52,20,600,401,162.07,8,130
12190,2023-05-02,89,49,600,401,56.72,17,325
12191,2023-05-27,34,92,603,403,113.36,39,366
12192,2023-05-27,64,57,600,402,50.61,6,286
12193,2023-05-14,16,82,600,401,145.64,7,166
12194,2023-05-23,91,19,600,403,69.48,18,246
12195,2023-05-20,21,26,604,401,132.29,43,4394
12196,2023-05-08,19,12,604,400,117.84,38,3339
12197,2023-05-14,23,79,603,400,151.23,52,2344
12198,2023-05-04,57,50,603,401,69.44,43,7952
12199,2023-05-05,54,36,600,401,149.55,17,266
12200,2023-05-01,79,6,603,402,132.98,44,3801
12201,2023-05-02,60,6,603,402,127.39,13,1043
12202,2023-05-08,40,39,600,401,128.01,10,237
12203,2023-05-22,33,18,600,402,151.4,23,262
12204,2023-05-25,90,73,600,400,150.48,19,245
12205,2023-05-19,58,20,600,402,90.01,16,275
12206,2023-05-11,14,73,604,403,115.03,51,2046
12207,2023-05-25,89,33,604,402,86.95,37,5335
12208,2023-05-19,100,27,602,402,56.25,29,3495
12209,2023-05-10,40,1,603,403,158.2,32,9038
12210,2023-05-13,98,9,604,402,150.57,47,9573
12211,2023-05-21,24,21,603,401,175.77,26,6210
12212,2023-05-13,54,5,604,400,163.36,42,6754
12213,2023-05-06,49,34,604,400,87.48,29,3243
12214,2023-05-11,80,94,600,400,186.94,14,271
12215,2023-05-22,66,9,602,401,175.48,29,9297
12216,2023-05-29,63,29,602,400,188.19,48,122
12217,2023-05-20,2,60,600,401,158.41,15,191
12218,2023-05-04,45,22,600,403,165.09,11,226
12219,2023-05-06,92,64,600,403,149.19,22,256
12220,2023-05-12,69,86,600,400,179.66,7,294
12221,2023-05-07,33,44,603,401,131.68,32,8612
12222,2023-05-16,20,79,603,401,171.93,48,3210
12223,2023-05-19,57,94,600,400,180.27,19,152
12224,2023-05-08,74,61,603,401,173.65,42,9697
12225,2023-05-24,87,34,603,400,79.52,33,1150
12226,2023-05-11,24,74,604,401,154.46,21,7709
12227,2023-05-13,93,72,600,403,96.62,23,309
12228,2023-05-04,19,95,600,401,75.12,9,344
12229,2023-05-26,57,86,600,402,142.79,7,138
12230,2023-05-03,60,20,600,401,53.27,19,314
12231,2023-05-15,58,92,600,401,56.25,8,193
12232,2023-05-05,81,88,602,402,110.57,17,3395
12233,2023-05-03,60,36,602,401,59.52,26,7956
12234,2023-05-25,82,77,602,401,134.32,34,792
12235,2023-05-17,65,100,600,401,82.82,19,287
12236,2023-05-19,84,29,603,401,98.81,52,3525
12237,2023-05-26,98,3,600,400,64.8,14,294
12238,2023-05-05,30,35,600,400,163.87,19,353
12239,2023-05-04,36,66,602,402,133.95,24,9141
12240,2023-05-13,96,39,600,402,150.85,20,312
12241,2023-05-13,94,93,600,401,154.93,12,276
12242,2023-05-27,6,7,603,400,53.21,17,8621
12243,2023-05-28,73,76,600,403,126.62,12,297
12244,2023-05-02,57,33,602,400,60.93,42,3290
12245,2023-05-16,62,14,600,403,79.17,9,217
12246,2023-05-10,83,72,603,400,71.67,32,2260
12247,2023-05-26,16,29,600,401,67.78,13,260
12248,2023-05-28,73,29,602,403,119.7,34,3241
12249,2023-05-05,97,32,600,400,134.01,16,248
12250,2023-05-08,6,20,603,400,121.74,55,2536
12251,2023-05-18,52,13,603,400,60.74,33,7234
12252,2023-05-04,99,90,602,402,151.94,50,2780
12253,2023-05-13,96,70,600,401,129.97,17,281
12254,2023-05-27,65,53,600,400,104.79,10,212
12255,2023-05-15,16,54,604,402,92.99,52,2749
12256,2023-05-17,99,73,602,403,51.27,22,1221
12257,2023-05-09,48,43,600,400,70.45,15,295
12258,2023-05-23,70,32,600,402,95.08,15,358
12259,2023-05-26,15,62,600,401,188.94,19,324
12260,2023-05-09,55,85,603,402,75.94,44,2202
12261,2023-05-18,27,9,604,400,125.92,51,3252
12262,2023-05-06,76,100,603,401,66.14,43,8211
12263,2023-05-06,70,41,604,401,99.49,29,5097
12264,2023-05-22,6,8,602,400,94.81,46,2970
12265,2023-05-06,20,56,600,402,104.37,20,167
12266,2023-05-27,15,56,600,401,104.43,5,296
12267,2023-05-01,33,61,600,401,155.28,7,183
12268,2023-05-27,7,43,600,403,145.29,20,180
12269,2023-05-08,72,16,600,402,77.93,8,276
12270,2023-05-15,52,63,600,402,144.4,16,158
12271,2023-05-15,23,63,600,403,175.87,20,247
12272,2023-05-26,68,51,603,402,129.88,41,1786
12273,2023-05-27,82,76,600,403,150.3,19,207
12274,2023-05-09,95,56,603,403,55.62,29,9868
12275,2023-05-04,7,31,600,400,123.71,10,145
12276,2023-05-06,75,79,602,403,165.24,17,7295
12277,2023-05-22,37,22,600,402,62.62,14,136
12278,2023-05-13,18,77,600,400,169.97,16,190
12279,2023-05-28,39,49,603,403,138.42,55,7873
12280,2023-05-08,69,11,602,400,185.25,16,1422
12281,2023-05-06,19,13,600,401,110.79,23,132
12282,2023-05-07,95,95,600,401,102.82,9,188
12283,2023-05-01,39,70,600,400,117.77,21,145
12284,2023-05-12,97,12,600,402,88.16,8,168
12285,2023-05-25,47,90,603,402,58.54,52,3160
12286,2023-05-08,79,83,600,400,176.77,17,314
12287,2023-05-23,27,7,600,400,139.35,8,126
12288,2023-05-11,23,23,604,403,120.41,30,934
12289,2023-05-28,3,5,600,401,65.9,15,177
12290,2023-05-16,63,47,602,400,91.97,45,4473
12291,2023-05-01,55,87,602,401,51.38,36,6337
12292,2023-05-28,8,88,600,402,123.15,22,168
12293,2023-05-26,92,90,600,403,104.94,7,222
12294,2023-05-04,100,74,603,400,136.75,55,2594
12295,2023-05-25,21,12,603,402,80.9,22,2229
12296,2023-05-23,13,6,604,400,149.74,39,9924
12297,2023-05-25,6,22,600,402,100.79,14,172
12298,2023-05-18,16,43,603,402,183.64,40,3386
12299,2023-05-05,53,13,602,403,59.29,32,3875
12300,2023-05-05,53,5,603,401,110.93,19,6894
12301,2023-05-29,20,75,600,400,149.98,22,312
12302,2023-05-17,35,6,604,403,76.59,53,4968
12303,2023-05-13,60,79,600,400,81.04,19,360
12304,2023-05-16,51,25,603,402,132.11,19,4148
12305,2023-05-13,27,22,603,403,163.91,51,1784
12306,2023-05-16,80,51,600,402,94.33,17,181
12307,2023-05-29,26,63,600,400,160.31,23,136
12308,2023-05-09,35,76,600,401,153.36,18,290
12309,2023-05-26,27,68,600,403,97.01,12,144
